delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_tuned_vs_base
3.05,0.9737778839212337,0.46061303449185825,0.9116827970272549,0.9238998943995312,0.9696796405400736,0.9771906329936517,0.45596417720750676,0.46557207129531347,0.9068302226803838,0.916302173404989,0.9192734290554431,0.9280224283038868,0.5131648494293755,0.0620950868939788,0.049877989521702415,0.5131648494293755,0.0620950868939788,0.4510697625353966,0.463286859907673,0.4510697625353966
3.1,0.9738833034203835,0.46061303449185825,0.9116880108171099,0.9238998943995312,0.969763379283541,0.9771949537136878,0.45596417720750676,0.46557207129531347,0.9068354104016766,0.9163072842585976,0.9192734290554431,0.9280224283038868,0.5132702689285253,0.06219529260327361,0.0499834090208523,0.5132702689285253,0.06219529260327361,0.4510749763252517,0.463286859907673,0.4510749763252517
3.15,0.9739459152142466,0.46061303449185825,0.9117870980903231,0.923962506193394,0.9698678065576832,0.9772904368579957,0.45596417720750676,0.46557207129531347,0.9068457858442622,0.9164692667971686,0.9192798799350163,0.9280850181862345,0.5133328807223883,0.06215881712392346,0.04998340902085252,0.5133328807223883,0.06215881712392346,0.45117406359846485,0.4633494717015358,0.45117406359846485
3.2,0.9740020616200652,0.46061303449185825,0.911792311880178,0.923962506193394,0.9699768215572198,0.9774163724916685,0.45596417720750676,0.46557207129531347,0.9068663314543002,0.916479445732762,0.9192798799350163,0.9280850181862345,0.5133890271282069,0.06220974973988724,0.050039555426671156,0.5133890271282069,0.06220974973988724,0.4511792773883197,0.4633494717015358,0.4511792773883197
3.25,0.9740617031132067,0.46061303449185825,0.911792311880178,0.923962506193394,0.970023459453498,0.9774763400323124,0.45596417720750676,0.46557207129531347,0.9068663314543002,0.916479445732762,0.9192798799350163,0.9280850181862345,0.5134486686213484,0.06226939123302877,0.05009919691981268,0.5134486686213484,0.06226939123302877,0.4511792773883197,0.4633494717015358,0.4511792773883197
3.3,0.9740617031132067,0.46061303449185825,0.9118393997914135,0.923962506193394,0.970023459453498,0.9774763400323124,0.45596417720750676,0.46557207129531347,0.9069496457132945,0.9165414408406592,0.9192798799350163,0.9280850181862345,0.5134486686213484,0.06222230332179324,0.05009919691981268,0.5134486686213484,0.06222230332179324,0.45122636529955523,0.4633494717015358,0.45122636529955523
3.35,0.9741909727822564,0.46061303449185825,0.9118393997914135,0.9240407130412192,0.9701252437106304,0.9775515408778016,0.45596417720750676,0.46557207129531347,0.9069496457132945,0.9165414408406592,0.9193435657554168,0.9282407705186415,0.5135779382903982,0.06235157299084293,0.05015025974103726,0.5135779382903982,0.06235157299084293,0.45122636529955523,0.4634276785493609,0.45122636529955523
3.4,0.9741909727822564,0.46061303449185825,0.9118393997914135,0.9240407130412192,0.9701252437106304,0.9775515408778016,0.45596417720750676,0.46557207129531347,0.9069496457132945,0.9165414408406592,0.9193435657554168,0.9282407705186415,0.5135779382903982,0.06235157299084293,0.05015025974103726,0.5135779382903982,0.06235157299084293,0.45122636529955523,0.4634276785493609,0.45122636529955523
3.45,0.9742691796300811,0.46061303449185825,0.9118457173253371,0.9241189198890437,0.97015618131362,0.9776353799700659,0.45596417720750676,0.46557207129531347,0.9069498028562832,0.9165477657651776,0.9193443877977084,0.9283953855166265,0.5136561451382229,0.06242346230474394,0.05015025974103737,0.5136561451382229,0.06242346230474394,0.4512326828334789,0.46350588539718546,0.4512326828334789
3.5,0.9742691796300811,0.46061303449185825,0.9118561449050473,0.9241189198890437,0.97015618131362,0.9776353799700659,0.45596417720750676,0.46557207129531347,0.906965128016955,0.9165580751222039,0.9193443877977084,0.9283953855166265,0.5136561451382229,0.06241303472503379,0.05015025974103737,0.5136561451382229,0.06241303472503379,0.45124311041318904,0.46350588539718546,0.45124311041318904
