delta_s,coverage_star,coverage_pi,coverage_pi_tuned,coverage_pi_sd,coverage_rss_longitudinal,coverage_star_ci_low,coverage_star_ci_high,coverage_pi_ci_low,coverage_pi_ci_high,coverage_pi_tuned_ci_low,coverage_pi_tuned_ci_high,coverage_pi_sd_ci_low,coverage_pi_sd_ci_high,coverage_rss_longitudinal_ci_low,coverage_rss_longitudinal_ci_high,coverage_gap_pi,coverage_gap_pi_tuned,coverage_gap_pi_sd,coverage_gap_rss_longitudinal,coverage_gap,coverage_gap_tuned,coverage_gain_pi_tuned_vs_base,coverage_gain_pi_sd_vs_base,coverage_gain_rss_longitudinal_vs_base,coverage_gain_tuned_vs_base
1.0,0.5867719581571249,0.24218867614655032,0.5485787017394991,0.5795411517283221,0.5785694408328427,0.583994940716511,0.5899248862915768,0.2401480832660434,0.24447972408884985,0.5459631799125002,0.5515761789407893,0.576774969092294,0.5827130122581555,0.5757185186198965,0.5817463195879577,0.3445832820105746,0.03819325641762583,0.007230806428802805,0.008202517324282232,0.3445832820105746,0.03819325641762583,0.30639002559294876,0.3373524755817718,0.33638076468629236,0.30639002559294876
1.05,0.6365983731826038,0.2715407320222078,0.5971824946054075,0.6290208530070571,0.6264524340673625,0.6337880529742106,0.6394872742368873,0.2695418816519996,0.273914124479359,0.5943900803372244,0.6000845114757686,0.6262327726607084,0.6318501056108318,0.623427470677597,0.6293730411813812,0.365057641160396,0.039415878577196306,0.0075775201755466925,0.01014593911524131,0.365057641160396,0.039415878577196306,0.3256417625831997,0.3574801209848493,0.3549117020451547,0.3256417625831997
1.1,0.6768947221956101,0.2959338689148314,0.6365253808148682,0.6693308880890139,0.6649467840018976,0.6740810945205539,0.6798235409509991,0.29394448474231394,0.2983434154041267,0.6339065515212062,0.6391896022372158,0.6665186290208527,0.6723063535294088,0.6620505837108405,0.667890885534281,0.38096085328077867,0.040369341380741885,0.007563834106596223,0.011947938193712537,0.38096085328077867,0.040369341380741885,0.3405915119000368,0.37339701917418244,0.36901291508706613,0.3405915119000368
1.15,0.7207722592506418,0.32336075109146384,0.6796182499167428,0.7131080606384091,0.7066208639559123,0.7180339049548129,0.7235659280751453,0.3212615362156193,0.32584477260596423,0.6769202695243175,0.6823600257298094,0.7104700708482167,0.7159511133617088,0.7039229976140617,0.7094377990976315,0.397411508159178,0.04115400933389901,0.007664198612232664,0.01415139529472953,0.397411508159178,0.04115400933389901,0.35625749882527896,0.3897473095469453,0.38326011286444844,0.35625749882527896
1.2,0.7546224697880025,0.3453268917568805,0.7126746684549794,0.7470038914056045,0.7384090401047437,0.7521676452205963,0.7572515636333773,0.3432233429592017,0.34769948586000965,0.7103646881172984,0.7153940903554269,0.744720827003526,0.7496611557429023,0.735986377799371,0.7411055378396992,0.409295578031122,0.041947801333023116,0.007618578382397989,0.016213429683258784,0.409295578031122,0.041947801333023116,0.36734777669809887,0.401676999648724,0.3930821483478632,0.36734777669809887
1.25,0.790840370253785,0.369022039133033,0.7486188475417536,0.7827610275500565,0.7717665521598894,0.7884530636265342,0.7933531325130813,0.3668255391170659,0.371399081208571,0.7463037349282162,0.7511700448446856,0.780628395855858,0.7852764129725682,0.7694442543601531,0.7742667688559812,0.42181833112075195,0.04222152271203139,0.008079342703728454,0.019073818093895523,0.42181833112075195,0.04222152271203139,0.37959680840872057,0.4137389884170235,0.40274451302685643,0.37959680840872057
1.3,0.8182626904074339,0.38733399938868873,0.7756716438337413,0.8089835356590523,0.7967755621552818,0.8160741739316879,0.8207179711771384,0.38509803787391467,0.38958330482068954,0.7734113895465802,0.7780440098357212,0.8068397270085443,0.8114398428839281,0.7945847646680441,0.7991524901802451,0.4309286910187452,0.042591046573692615,0.00927915474838159,0.021487128252152154,0.4309286910187452,0.042591046573692615,0.3883376444450526,0.4216495362703636,0.40944156276659305,0.3883376444450526
1.35,0.8470262453182236,0.4059242430463363,0.8040839229748036,0.8364149798586682,0.8231668651146661,0.8448681803458922,0.8492025583824888,0.4035550704604448,0.4082800717150011,0.8019967974598653,0.8063521608021857,0.8342653546288563,0.838632807332083,0.8209809718021356,0.8253998613145009,0.4411020022718873,0.04294232234341999,0.010611265459555375,0.02385938020355749,0.4411020022718873,0.04294232234341999,0.3981596799284673,0.4304907368123319,0.4172426220683298,0.3981596799284673
1.4,0.8680754193639624,0.41966049424956986,0.8249871122850714,0.8560271166646134,0.8423592958061319,0.8661000634121191,0.870183758285774,0.4172653181326726,0.421892578044808,0.8229751460987857,0.8271049174045736,0.8541700311586167,0.8580575590439821,0.8404316129944659,0.8445132549577782,0.4484149251143925,0.043088307078891,0.012048302699348978,0.025716123557830484,0.4484149251143925,0.043088307078891,0.4053266180355015,0.43636662241504354,0.42269880155656203,0.4053266180355015
1.45,0.8892933882600897,0.43284017864881985,0.8455435878485952,0.8755160788500049,0.861592784704449,0.8875089529701047,0.8912413720740322,0.4306133411800127,0.4351259802646884,0.8437507128160908,0.8475422101176543,0.8736897869991466,0.8775007869489643,0.8596806127709268,0.8636023558286683,0.4564532096112699,0.043749800411494566,0.013777309410084815,0.027700603555640746,0.4564532096112699,0.043749800411494566,0.41270340919977533,0.4426759002011851,0.42875260605562915,0.41270340919977533
1.5,0.9054429496215798,0.44251166737378006,0.8617433314629036,0.8903517775922551,0.8765014758144348,0.9038461275267902,0.9071721844334648,0.44032577406124956,0.4447703249528969,0.8600140966510186,0.8635774928034085,0.888686068950415,0.8920878554386154,0.8748085090852684,0.8783041591963537,0.4629312822477997,0.04369961815867618,0.01509117202932464,0.028941473807144957,0.4629312822477997,0.04369961815867618,0.41923166408912355,0.4478401102184751,0.43398980844065477,0.41923166408912355
